id,nazev,typ,adresa1,adresa2,adresa3,PSC,obec,kraj,obor_kod,obor_nazev,obor_forma,obor_delka,obor_kapacita,okres
401072,Střední škola,C00,nám. Vaňorného 163,Vysoké Mýto-Město,566 01 Vysoké Mýto,566 01,Vysoké Mýto,Pardubický kraj,7941K41,Gymnázium,10,40,240,Ústí nad Orlicí
49314891,Střední škola,C00,Nádražní 48,564 01 Žamberk,564 01 Žamberk,564 01,Žamberk,Pardubický kraj,7941K41,Gymnázium,10,40,124,Ústí nad Orlicí
110011848,Střední škola,C00,Gen. Závady 118,Litomyšlské Předměstí,566 01 Vysoké Mýto,566 01,Vysoké Mýto,Pardubický kraj,6341M01,Ekonomika a podnikání,10,40,120,Ústí nad Orlicí
87408,Střední škola,C00,Zahradní 541,562 01 Ústí nad Orlicí,562 01 Ústí nad Orlicí,562 01,Ústí nad Orlicí,Pardubický kraj,2345L01,Mechanik seřizovač,10,40,120,Ústí nad Orlicí
87670,Střední škola,C00,Dolní Třešňovec 17,563 01 Lanškroun,563 01 Lanškroun,563 01,Lanškroun,Pardubický kraj,4141M01,Agropodnikání,10,40,240,Ústí nad Orlicí
110032110,Střední škola,C00,Habrmanova 1540,560 02 Česká Třebová,560 02 Česká Třebová,560 02,Česká Třebová,Pardubický kraj,1820M01,Informační technologie,10,40,230,Ústí nad Orlicí
529842,Střední škola,C00,Dukelská 313,Hylváty,562 01 Ústí nad Orlicí,562 01,Ústí nad Orlicí,Pardubický kraj,1602M01,Průmyslová ekologie,10,40,80,Ústí nad Orlicí
49314912,Střední škola,C00,Komenského 472,561 51 Letohrad,561 51 Letohrad,561 51,Letohrad,Pardubický kraj,2341M01,Strojírenství,10,40,120,Ústí nad Orlicí
110009754,Střední škola,C00,Poděbradova 336,Chrudim IV,537 01 Chrudim,537 01,Chrudim,Pardubický kraj,5341M03,Praktická sestra,10,40,225,Chrudim
110010205,Střední škola,C00,Purkyňova 256/9,Předměstí,568 02 Svitavy,568 02,Svitavy,Pardubický kraj,5341M01,Zdravotnický asistent,10,40,165,Svitavy
13582259,Střední škola,C00,Čáslavská 205,Chrudim IV,537 01 Chrudim,537 01,Chrudim,Pardubický kraj,1820M01,Informační technologie,10,40,128,Chrudim
130001694,Střední škola,C00,Mládežnická 380,Pražské Předměstí,566 01 Vysoké Mýto,566 01,Vysoké Mýto,Pardubický kraj,2341M01,Strojírenství,10,40,136,Ústí nad Orlicí
60103361,Střední škola,C00,Poděbradova 842,Chrudim IV,537 01 Chrudim,537 01,Chrudim,Pardubický kraj,1601M01,Ekologie a životní prostředí,10,40,120,Chrudim
250000016,Střední škola,C00,Jevíčská 937/7,Předměstí,571 01 Moravská Třebová,571 01,Moravská Třebová,Pardubický kraj,2341M01,Strojírenství,10,40,,Svitavy
110100859,Střední škola,C00,Vítězslava Nováka 584,539 73 Skuteč,539 73 Skuteč,539 73,Skuteč,Pardubický kraj,6842M01,Bezpečnostně právní činnost,10,40,120,Chrudim
87653,Střední škola,C00,T. G. Masaryka 659,Litomyšl-Město,570 01 Litomyšl,570 01,Litomyšl,Pardubický kraj,4143L01,Chovatel cizokrajných zvířat,10,40,300,Svitavy
181048841,Střední škola,C00,Karla IV. 13,Zelené Předměstí,530 02 Pardubice,530 02,Pardubice,Pardubický kraj,1820M01,Informační technologie,10,40,480,Pardubice
48342912,Střední škola,C00,Pivovarská 323,Týnské Předměstí,344 01 Domažlice,344 01,Domažlice,Plzeňský kraj,7941K41,Gymnázium,10,40,132,Domažlice
110026420,Střední škola,C00,Trnkova 125,Staňkov I,345 61 Staňkov,345 61,Staňkov,Plzeňský kraj,3656H01,Kominík,10,30,90,Domažlice
48342939,Střední škola,C00,Erbenova 184,Týnské Předměstí,344 01 Domažlice,344 01,Domažlice,Plzeňský kraj,1820M01,Informační technologie,10,40,110,Domažlice
18230083,Střední škola,C00,Prokopa Velikého 640,Týnské Předměstí,344 01 Domažlice,344 01,Domažlice,Plzeňský kraj,2345L01,Mechanik seřizovač,10,40,180,Domažlice
76996,Střední škola,C00,Národních mučedníků 347,Klatovy IV,339 01 Klatovy,339 01,Klatovy,Plzeňský kraj,7941K41,Gymnázium,10,40,260,Klatovy
77143,Střední škola,C00,nábř. Kpt. Nálepky 362,Klatovy III,339 01 Klatovy,339 01,Klatovy,Plzeňský kraj,2341M01,Strojírenství,10,40,120,Klatovy
77003,Střední škola,C00,F. Procházky 324,Sušice II,342 01 Sušice,342 01,Sušice,Plzeňský kraj,7941K41,Gymnázium,10,40,150,Klatovy
77232,Střední škola,C00,Plánická 196,Klatovy I,339 01 Klatovy,339 01,Klatovy,Plzeňský kraj,5341M01,Zdravotnický asistent,10,40,180,Klatovy
107840294,Střední škola,C00,Blatenská 313,341 01 Horažďovice,341 01 Horažďovice,341 01,Horažďovice,Plzeňský kraj,2954H01,Cukrář,10,30,72,Klatovy
107840308,Střední škola,C00,U Kapličky 761,Sušice II,342 01 Sušice,342 01,Sušice,Plzeňský kraj,2368H01,Mechanik opravář motorových vozidel,10,30,72,Klatovy
77313,Střední škola,C00,Národních mučedníků 141,Klatovy IV,339 01 Klatovy,339 01,Klatovy,Plzeňský kraj,1601M01,Ekologie a životní prostředí,10,40,68,Klatovy
49778137,Střední škola,C00,Vejprnická 663/56,Skvrňany,318 00 Plzeň,318 00,Plzeň,Plzeňský kraj,7941K41,Gymnázium,10,40,136,Plzeň-město
574406,Střední škola,C00,Klatovská třída 2778/200g,Jižní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,1820M01,Informační technologie,10,40,260,Plzeň-město
49774301,Střední škola,C00,Koterovská 828/85,Lobzy,326 00 Plzeň,326 00,Plzeň,Plzeňský kraj,1820M01,Informační technologie,10,40,600,Plzeň-město
49778099,Střední škola,C00,Petákova 2055/2,Jižní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,7941K41,Gymnázium,10,40,356,Plzeň-město
49778102,Střední škola,C00,Opavská 823/21,Doubravka,312 00 Plzeň,312 00,Plzeň,Plzeňský kraj,7941K41,Gymnázium,10,40,160,Plzeň-město
49778145,Střední škola,C00,Mikulášské náměstí 808/23,Východní Předměstí,326 00 Plzeň,326 00,Plzeň,Plzeňský kraj,7941K41,Gymnázium,10,40,358,Plzeň-město
64353389,Střední škola,C00,Tylova 988/18,Jižní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,6842L51,Bezpečnostní služby,24,30,90,Plzeň-město
49778161,Střední škola,C00,náměstí T. G. Masaryka 1530/13,Jižní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,6341M02,Obchodní akademie,10,40,544,Plzeň-město
520152,Střední škola,C00,Nerudova 1214/33,Jižní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,6341M01,Ekonomika a podnikání,10,40,272,Plzeň-město
40527867,Střední škola,C00,Mikulášské náměstí 509/15,Východní Předměstí,326 00 Plzeň,326 00,Plzeň,Plzeňský kraj,7941K41,Gymnázium,22,40,100,Plzeň-město
49775961,Střední škola,C00,Sokolovská 1165/54,Bolevec,323 00 Plzeň,323 00,Plzeň,Plzeňský kraj,7941K41,Gymnázium,10,40,130,Plzeň-město
49776541,Střední škola,C00,Politických vězňů 2003/5,Jižní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,6341M02,Obchodní akademie,10,40,300,Plzeň-město
110037545,Střední škola,C00,Pod Vinicemi 889/82,Severní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,8241M01,Užitá malba,10,40,75,Plzeň-město
110034538,Střední škola,C00,Nade Mží 734/1,Skvrňany,318 00 Plzeň,318 00,Plzeň,Plzeňský kraj,6441L51,Podnikání,10,20,40,Plzeň-město
110100204,Střední škola,C00,U Borského parku 1213/3,Jižní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,2953H01,Pekař,10,30,90,Plzeň-město
497061,Střední škola,C00,Borská 2718/55,Jižní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,2351H01,Strojní mechanik,10,30,60,Plzeň-město
49777149,Střední škola,C00,sady 5. května 2395/21,Východní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,6341M01,Ekonomika a podnikání,10,40,460,Plzeň-město
49778064,Střední škola,C00,Chodské náměstí 1585/2,Jižní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,3646M01,Geodézie a katastr nemovitostí,10,40,136,Plzeň-město
108005666,Střední škola,C00,Raisova 96,332 02 Starý Plzenec,332 02 Starý Plzenec,332 02,Starý Plzenec,Plzeňský kraj,6341M01,Ekonomika a podnikání,22,50,165,Plzeň-město
108005631,Střední škola,C00,Družstevní 650,336 13 Blovice,336 13 Blovice,336 13,Blovice,Plzeňský kraj,7941K41,Gymnázium,10,40,130,Plzeň-jih
108005640,Střední škola,C00,č.p. 1,335 46 Oselce,335 46 Oselce,335 46,Oselce,Plzeňský kraj,2368H01,Mechanik opravář motorových vozidel,10,30,90,Plzeň-jih
108005623,Střední škola,C00,Táborská 2081/28,Východní Předměstí,326 00 Plzeň,326 00,Plzeň,Plzeňský kraj,1601M01,Ekologie a životní prostředí,10,40,100,Plzeň-město
108032060,Střední škola,C00,Školní 280,331 01 Plasy,331 01 Plasy,331 01,Plasy,Plzeňský kraj,4141M01,Agropodnikání,10,40,120,Plzeň-sever
107840359,Střední škola,C00,nám. Osvobození 32,331 41 Kralovice,331 41 Kralovice,331 41,Kralovice,Plzeňský kraj,2368H01,Mechanik opravář motorových vozidel,10,30,90,Plzeň-sever
479322,Střední škola,C00,Mládežníků 1115,Nové Město,337 01 Rokycany,337 01,Rokycany,Plzeňský kraj,1820M01,Informační technologie,10,40,120,Rokycany
18242171,Střední škola,C00,Jeřabinová 96,Plzeňské Předměstí,337 01 Rokycany,337 01,Rokycany,Plzeňský kraj,2343L51,Provozní technika,10,20,60,Rokycany
102100675,Střední škola,C00,Soběslavova 1426,349 01 Stříbro,349 01 Stříbro,349 01,Stříbro,Plzeňský kraj,6341M02,Obchodní akademie,10,40,132,Tachov
479021,Střední škola,C00,Pionýrská 1370,347 01 Tachov,347 01 Tachov,347 01,Tachov,Plzeňský kraj,7941K61,Gymnázium,10,60,360,Tachov
110017501,Střední škola,C00,Plzeňská 231,348 02 Bor,348 02 Bor,348 02,Bor,Plzeňský kraj,2351E01,Strojírenské práce,10,30,36,Tachov
48326437,Střední škola,C00,Kostelní 129,348 15 Planá,348 15 Planá,348 15,Planá,Plzeňský kraj,2659H01,Spojový mechanik,10,30,36,Tachov
77348,Střední škola,C00,Benešova 508,349 01 Stříbro,349 01 Stříbro,349 01,Stříbro,Plzeňský kraj,1820M01,Informační technologie,10,40,120,Tachov
110030966,Střední škola,C00,Karlovarská 1210/99,Bolevec,323 00 Plzeň,323 00,Plzeň,Plzeňský kraj,5341H01,Ošetřovatel,10,30,120,Plzeň-město
574961,Střední škola,C00,K terénu 64,Plzeňské Předměstí,346 01 Horšovský Týn,346 01,Horšovský Týn,Plzeňský kraj,2951E01,Potravinářská výroba,10,30,24,Domažlice
49774859,Střední škola,C00,Vejprnická 663/56,Skvrňany,318 00 Plzeň,318 00,Plzeň,Plzeňský kraj,2351E01,Strojírenské práce,10,30,72,Plzeň-město
181077639,Střední škola,C00,Husova 346,334 52 Merklín,334 52 Merklín,334 52,Merklín,Plzeňský kraj,7862C01,Praktická škola jednoletá,10,10,24,Plzeň-jih
108032019,Střední škola,C00,Macháčkova 905/45,Skvrňany,318 00 Plzeň,318 00,Plzeň,Plzeňský kraj,4152E02,Zahradnická výroba,10,20,22,Plzeň-město
150069685,Střední škola,C00,Chodské náměstí 131,345 25 Hostouň,345 25 Hostouň,345 25,Hostouň,Plzeňský kraj,4151E01,Zemědělské práce,10,30,24,Domažlice
110034791,Střední škola,C00,č.p. 1,338 08 Terešov,338 08 Terešov,338 08,Terešov,Plzeňský kraj,2351E01,Strojírenské práce,10,30,32,Rokycany
376469,Střední škola,C00,Jana Littrowa 122,Velké Předměstí,346 01 Horšovský Týn,346 01,Horšovský Týn,Plzeňský kraj,2368H01,Mechanik opravář motorových vozidel,10,30,96,Domažlice
523925,Střední škola,C00,Škroupova 209/13,Jižní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,3143M01,Oděvnictví,10,40,220,Plzeň-město
520110,Střední škola,C00,Světce 1,347 01 Tachov,347 01 Tachov,347 01,Tachov,Plzeňský kraj,1820M01,Informační technologie,10,40,132,Tachov
110100549,Střední škola,C00,Karlovarská 1210/99,Bolevec,323 00 Plzeň,323 00,Plzeň,Plzeňský kraj,2345M01,Dopravní prostředky,10,40,264,Plzeň-město
110100590,Střední škola,C00,Vejprnická 663/56,Skvrňany,318 00 Plzeň,318 00,Plzeň,Plzeňský kraj,1820M01,Informační technologie,10,40,256,Plzeň-město
110100662,Střední škola,C00,Klatovská třída 1615/109,Jižní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,2153H01,Modelář,10,30,72,Plzeň-město
181121379,Střední škola,C00,Husova 1126/43,Jižní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,7842M06,Kombinované lyceum,10,40,130,Plzeň-město
638447,Střední škola,C00,Dušní 1083/7,Staré Město,110 00 Praha 1,,Praha 1,Hlavní město Praha,1820M01,Informační technologie,10,40,250,Praha 1
61388866,Střední škola,C00,Panská 856/3,Nové Město,110 00 Praha 1,,Praha 1,Hlavní město Praha,2645M01,Telekomunikace,10,40,310,Praha 1
638595,Střední škola,C00,Hellichova 535/22,Malá Strana,118 00 Praha 1,,Praha 1,Hlavní město Praha,3441M01,Polygrafie,10,40,180,Praha 1
61388726,Střední škola,C00,Dušní 900/17,Staré Město,110 00 Praha 1,,Praha 1,Hlavní město Praha,3647M01,Stavebnictví,10,40,540,Praha 1
61387002,Střední škola,C00,U Půjčovny 1274/9,Nové Město,110 00 Praha 1,,Praha 1,Hlavní město Praha,8241M07,Modelářství a návrhářství oděvů,10,40,70,Praha 1
13094394,Střední škola,C00,Pštrossova 203/13,Nové Město,110 00 Praha 1,,Praha 1,Hlavní město Praha,7941K41,Gymnázium,10,40,200,Praha 1
638293,Střední škola,C00,Masná 1000/18,Staré Město,110 00 Praha 1,,Praha 1,Hlavní město Praha,2345M01,Dopravní prostředky,10,40,120,Praha 1
638307,Střední škola,C00,Křemencova 179/12,Nové Město,110 00 Praha 1,,Praha 1,Hlavní město Praha,2844M01,Aplikovaná chemie,10,40,420,Praha 1
110032641,Střední škola,C00,Betlémská 287/4,Staré Město,110 00 Praha 1,,Praha 1,Hlavní město Praha,1820M01,Informační technologie,10,40,364,Praha 1
60449004,Střední škola,C00,Jindřišská 966/36,Nové Město,110 00 Praha 1,,Praha 1,Hlavní město Praha,7941K41,Gymnázium,10,40,136,Praha 1
110001630,Střední škola,C00,Štěpánská 614/22,Nové Město,110 00 Praha 1,,Praha 1,Hlavní město Praha,7941K41,Gymnázium,10,40,450,Praha 1
334677,Střední škola,C00,Botičská 424/1,Nové Město,128 00 Praha 2,,Praha 2,Hlavní město Praha,7941K41,Gymnázium,10,40,435,Praha 2
638552,Střední škola,C00,Vršovická 564/43,Vršovice,101 00 Praha 10,,Praha 10,Hlavní město Praha,6542M01,Hotelnictví,10,40,640,Praha 10
638463,Střední škola,C00,Resslova 1780/8,Nové Město,120 00 Praha 2,,Praha 2,Hlavní město Praha,6341M02,Obchodní akademie,10,40,800,Praha 2
283762,Střední škola,C00,Vinohradská 1971/38,Vinohrady,120 00 Praha 2,,Praha 2,Hlavní město Praha,6341M02,Obchodní akademie,10,40,650,Praha 2
638374,Střední škola,C00,Ječná 517/30,Nové Město,120 00 Praha 2,,Praha 2,Hlavní město Praha,1820M01,Informační technologie,10,40,816,Praha 2
638455,Střední škola,C00,Resslova 1940/5,Nové Město,120 00 Praha 2,,Praha 2,Hlavní město Praha,6341M01,Ekonomika a podnikání,10,40,136,Praha 2
45268983,Střední škola,C00,Vinohradská 1971/38,Vinohrady,120 00 Praha 2,,Praha 2,Hlavní město Praha,6341M01,Ekonomika a podnikání,10,40,200,Praha 2
638366,Střední škola,C00,Podskalská 365/10,Nové Město,128 00 Praha 2,,Praha 2,Hlavní město Praha,1601M01,Ekologie a životní prostředí,10,40,120,Praha 2
45768561,Střední škola,C00,Ječná 527/33,Nové Město,120 00 Praha 2,,Praha 2,Hlavní město Praha,6843M01,Veřejnosprávní činnost,10,40,145,Praha 2
335410,Střední škola,C00,Sladkovského náměstí 900/8,Žižkov,130 00 Praha 3,,Praha 3,Hlavní město Praha,7941K41,Gymnázium,10,40,252,Praha 3
110002008,Střední škola,C00,Kubelíkova 1221/37,Žižkov,130 00 Praha 3,,Praha 3,Hlavní město Praha,6341M02,Obchodní akademie,10,40,528,Praha 3
312835,Střední škola,C00,Žižkovo náměstí 1300/1,Žižkov,130 00 Praha 3,,Praha 3,Hlavní město Praha,3342M01,Nábytkářská a dřevařská výroba,10,40,88,Praha 3
638609,Střední škola,C00,Hollarovo náměstí 2275/2,Vinohrady,130 00 Praha 3,,Praha 3,Hlavní město Praha,8241M05,Grafický design,10,40,140,Praha 3
108029310,Střední škola,C00,Písnická 760/11,Kamýk,142 00 Praha 4,,Praha 4,Hlavní město Praha,7941K41,Gymnázium,10,40,180,Praha 4
335533,Střední škola,C00,Ohradní 111/55,Michle,140 00 Praha 4,,Praha 4,Hlavní město Praha,7941K41,Gymnázium,10,40,510,Praha 4
638358,Střední škola,C00,Družstevní ochoz 1659/3,Nusle,140 00 Praha 4,,Praha 4,Hlavní město Praha,3647M01,Stavebnictví,10,40,720,Praha 4
335606,Střední škola,C00,Postupická 3150/4,Záběhlice,141 00 Praha 4,,Praha 4,Hlavní město Praha,7941K41,Gymnázium,10,40,350,Praha 4
335487,Střední škola,C00,Na Vítězné pláni 1160/1,Nusle,140 00 Praha 4,,Praha 4,Hlavní město Praha,7941K41,Gymnázium,10,40,272,Praha 4
48109355,Střední škola,C00,Sázavská 830/5,Vinohrady,149 00 Praha 2,,Praha 2,Hlavní město Praha,7941K41,Gymnázium,10,40,402,Praha 2
108029409,Střední škola,C00,Nárožní 2600/9a,Stodůlky,158 00 Praha 5,,Praha 5,Hlavní město Praha,7842M02,Ekonomické lyceum,10,40,110,Praha 5
49366629,Střední škola,C00,Konstantinova 1500/50,Chodov,149 00 Praha 4,,Praha 4,Hlavní město Praha,7941K41,Gymnázium,10,40,128,Praha 4
110007778,Střední škola,C00,Rakovského 3136/1,Modřany,143 00 Praha 4,,Praha 4,Hlavní město Praha,7941K41,Gymnázium,10,40,130,Praha 4
110001648,Střední škola,C00,Ekonomická 957,Kunratice,148 00 Praha 4,,Praha 4,Hlavní město Praha,6341M01,Ekonomika a podnikání,10,40,290,Praha 4
110036514,Střední škola,C00,Roztylská 1860/1,Chodov,148 00 Praha 4,,Praha 4,Hlavní město Praha,1820M01,Informační technologie,10,40,90,Praha 4
335479,Střední škola,C00,Budějovická 680/17,Michle,140 00 Praha 4,,Praha 4,Hlavní město Praha,7941K41,Gymnázium,10,40,320,Praha 4
44796277,Střední škola,C00,K Milíčovu 674/2,Háje,149 00 Praha 4,,Praha 4,Hlavní město Praha,6341M01,Ekonomika a podnikání,10,40,400,Praha 4
108029344,Střední škola,C00,Machkova 1646/1,Chodov,149 00 Praha 4,,Praha 4,Hlavní město Praha,6341M01,Ekonomika a podnikání,10,40,120,Praha 4
48134023,Střední škola,C00,K Sídlišti 840/2,Podolí,140 00 Praha 4,,Praha 4,Hlavní město Praha,6843M01,Veřejnosprávní činnost,10,40,130,Praha 4
110001621,Střední škola,C00,Michelská 22/12,Michle,140 00 Praha 4,,Praha 4,Hlavní město Praha,6843M01,Veřejnosprávní činnost,10,40,365,Praha 4
45247226,Střední škola,C00,Hrusická 2537/7,Záběhlice,141 00 Praha 4,,Praha 4,Hlavní město Praha,7541M01,Sociální činnost,10,40,240,Praha 4
61385271,Střední škola,C00,Na Zatlance 1330/11,Smíchov,150 00 Praha 5,,Praha 5,Hlavní město Praha,7941K41,Gymnázium,10,40,520,Praha 5
61384992,Střední škola,C00,Loučanská 520/1,Radotín,153 00 Praha 5,,Praha 5,Hlavní město Praha,7941K41,Gymnázium,10,40,250,Praha 5
61385701,Střední škola,C00,Zborovská 621/45,Malá Strana,150 00 Praha 5,,Praha 5,Hlavní město Praha,7941K41,Gymnázium,10,40,170,Praha 5
61386855,Střední škola,C00,Preslova 72/25,Smíchov,150 00 Praha 5,,Praha 5,Hlavní město Praha,1820M01,Informační technologie,10,40,650,Praha 5
110011295,Střední škola,C00,Radlická 591/115,Jinonice,158 00 Praha 5,,Praha 5,Hlavní město Praha,6542M01,Hotelnictví,10,40,600,Praha 5
110001885,Střední škola,C00,Plzeňská 298/217a,Motol,150 00 Praha 5,,Praha 5,Hlavní město Praha,1820M01,Informační technologie,10,40,240,Praha 5
110007701,Střední škola,C00,Laudova 1024/10,Řepy,163 00 Praha 6,,Praha 6,Hlavní město Praha,6341M02,Obchodní akademie,10,40,200,Praha 6
45248001,Střední škola,C00,Drtinova 498/3,Smíchov,150 00 Praha 5,,Praha 5,Hlavní město Praha,6843M01,Veřejnosprávní činnost,10,40,370,Praha 5
61386022,Střední škola,C00,Arabská 682/14,Vokovice,160 00 Praha 6,,Praha 6,Hlavní město Praha,7941K41,Gymnázium,10,40,670,Praha 6
61388246,Střední škola,C00,Parléřova 118/2,Hradčany,169 00 Praha 6,,Praha 6,Hlavní město Praha,7941K41,Gymnázium,10,40,390,Praha 6
61384534,Střední škola,C00,Krupkovo náměstí 26/4,Bubeneč,160 00 Praha 6,,Praha 6,Hlavní město Praha,6341M02,Obchodní akademie,10,40,490,Praha 6
49625446,Střední škola,C00,Nad Alejí 1952/5,Břevnov,162 00 Praha 6,,Praha 6,Hlavní město Praha,7941K41,Gymnázium,10,40,130,Praha 6
639494,Střední škola,C00,K letišti 278/4a,Ruzyně,161 00 Praha 6,,Praha 6,Hlavní město Praha,2345L02,Letecký mechanik,10,40,120,Praha 6
60447109,Střední škola,C00,Vinořská 163/17,Satalice,190 15 Praha 9,,Praha 9,Hlavní město Praha,6341M02,Obchodní akademie,10,40,208,Praha 9
61388068,Střední škola,C00,Evropská 330/33,Dejvice,160 00 Praha 6,,Praha 6,Hlavní město Praha,7531M01,Předškolní a mimoškolní pedagogika,10,40,240,Praha 6
61385891,Střední škola,C00,Jablonského 333/3,Holešovice,170 00 Praha 7,,Praha 7,Hlavní město Praha,3143M01,Oděvnictví,10,40,410,Praha 7
336475,Střední škola,C00,U libeňského zámku 1/2,Libeň,180 00 Praha 8,,Praha 8,Hlavní město Praha,7941K41,Gymnázium,10,40,570,Praha 8
638501,Střední škola,C00,U Vinohradského hřbitova 2471/3,Vinohrady,130 00 Praha 3,,Praha 3,Hlavní město Praha,6341M02,Obchodní akademie,10,40,440,Praha 3
108000877,Střední škola,C00,Svídnická 506/1,Troja,181 00 Praha 8,,Praha 8,Hlavní město Praha,6542M01,Hotelnictví,10,40,215,Praha 8
638218,Střední škola,C00,Pernerova 273/25,Karlín,186 00 Praha 8,,Praha 8,Hlavní město Praha,7941K41,Gymnázium,10,40,288,Praha 8
110036204,Střední škola,C00,Kollárova 271/5,Karlín,186 00 Praha 8,,Praha 8,Hlavní město Praha,6341M02,Obchodní akademie,10,40,510,Praha 8
16499671,Střední škola,C00,Svídnická 599/1a,Troja,181 00 Praha 8,,Praha 8,Hlavní město Praha,6341M02,Obchodní akademie,10,40,170,Praha 8
45796955,Střední škola,C00,Nad Rokoskou 111/7,Libeň,182 00 Praha 8,,Praha 8,Hlavní město Praha,6341M02,Obchodní akademie,10,40,240,Praha 8
108001342,Střední škola,C00,Českolipská 373/27,Střížkov,190 00 Praha 9,,Praha 9,Hlavní město Praha,7941K41,Gymnázium,10,40,170,Praha 9
638404,Střední škola,C00,Pod Táborem 300/7,Hrdlořezy,190 00 Praha 9,,Praha 9,Hlavní město Praha,3646M01,Geodézie a katastr nemovitostí,10,40,300,Praha 9
108001270,Střední škola,C00,náměstí 25. března 100/2,Čakovice,196 00 Praha 9,,Praha 9,Hlavní město Praha,7941K41,Gymnázium,10,40,300,Praha 9
11233354,Střední škola,C00,Žalanského 68/54,Řepy,163 00 Praha 6,,Praha 6,Hlavní město Praha,8241M01,Užitá malba,10,40,40,Praha 6
14891409,Střední škola,C00,Novovysočanská 280/48,Vysočany,190 00 Praha 9,,Praha 9,Hlavní město Praha,1820M01,Informační technologie,10,40,240,Praha 9
108001491,Střední škola,C00,Litvínovská 600/1,Prosek,190 00 Praha 9,,Praha 9,Hlavní město Praha,1820M01,Informační technologie,10,40,480,Praha 9
638170,Střední škola,C00,Litoměřická 726/17,Prosek,190 00 Praha 9,,Praha 9,Hlavní město Praha,7941K41,Gymnázium,10,40,170,Praha 9
108001547,Střední škola,C00,Dygrýnova 1006/21,Černý Most,198 00 Praha 9,,Praha 9,Hlavní město Praha,6542M02,Cestovní ruch,10,40,140,Praha 9
110007786,Střední škola,C00,Chabařovická 1125/4,Kobylisy,182 00 Praha 8,,Praha 8,Hlavní město Praha,1820M01,Informační technologie,10,40,120,Praha 8
638188,Střední škola,C00,Špitálská 700/2,Vysočany,190 00 Praha 9,,Praha 9,Hlavní město Praha,7941K41,Gymnázium,10,40,180,Praha 9
222411,Střední škola,C00,Podkovářská 797/4,Vysočany,190 00 Praha 9,,Praha 9,Hlavní město Praha,8248L01,Starožitník,10,40,90,Praha 9
44264445,Střední škola,C00,Trojská 211/110,Troja,171 00 Praha 7,,Praha 7,Hlavní město Praha,6341M01,Ekonomika a podnikání,10,40,480,Praha 7
45270082,Střední škola,C00,Žerotínova 1100/36,Žižkov,130 00 Praha 3,,Praha 3,Hlavní město Praha,6341M01,Ekonomika a podnikání,10,40,185,Praha 3
108001571,Střední škola,C00,Ke Stadionu 623/9,Čakovice,196 00 Praha 9,,Praha 9,Hlavní město Praha,4143L01,Chovatel cizokrajných zvířat,10,40,120,Praha 9
110011350,Střední škola,C00,Kardašovská 691,Hloubětín,198 00 Praha 9,,Praha 9,Hlavní město Praha,6542M02,Cestovní ruch,10,40,135,Praha 9
60162961,Střední škola,C00,Kozinova 1000/1,Hostivař,102 00 Praha 10,,Praha 10,Hlavní město Praha,7941K41,Gymnázium,10,40,132,Praha 10
638421,Střední škola,C00,V úžlabině 320/23,Malešice,100 00 Praha 10,,Praha 10,Hlavní město Praha,1820M01,Informační technologie,10,40,540,Praha 10
47608960,Střední škola,C00,Svatoslavova 333/4,Nusle,140 00 Praha 4,,Praha 4,Hlavní město Praha,7941K41,Gymnázium,10,40,150,Praha 4
638412,Střední škola,C00,Na Třebešíně 2299/69,Strašnice,100 00 Praha 10,,Praha 10,Hlavní město Praha,1820M01,Informační technologie,10,40,256,Praha 10
638510,Střední škola,C00,Heroldovy sady 362/1,Vršovice,101 00 Praha 10,,Praha 10,Hlavní město Praha,6341M02,Obchodní akademie,10,40,240,Praha 10
638200,Střední škola,C00,Voděradská 900/2,Strašnice,100 00 Praha 10,,Praha 10,Hlavní město Praha,7941K41,Gymnázium,10,40,140,Praha 10
639133,Střední škola,C00,Jesenická 3067/1,Záběhlice,106 00 Praha 10,,Praha 10,Hlavní město Praha,2345L01,Mechanik seřizovač,10,40,120,Praha 10
63109026,Střední škola,C00,Omská 1300/4,Vršovice,100 00 Praha 10,,Praha 10,Hlavní město Praha,7941K41,Gymnázium,10,40,270,Praha 10
16996593,Střední škola,C00,Hornoměcholupská 873,Hostivař,102 00 Praha 10,,Praha 10,Hlavní město Praha,7531M01,Předškolní a mimoškolní pedagogika,10,40,135,Praha 10
